File,Area,Dis_cut
1_12_05,A1_0205,566.8797943588985
1_12_05,A1_0206,566.9562850068505
1_12_05,A1_0207,567.0312958945833
1_12_05,A1_0208,567.1048141693673
1_12_05,A1_0209,567.1768272342246
1_12_05,A1_0210,567.2473227500873
1_12_05,A1_0211,567.3162886379117
1_12_05,A1_0212,567.383713080748
1_12_05,A1_0213,567.4495845257649
1_12_05,A1_0214,567.5138916862295
1_12_05,A1_0215,567.5766235434409
1_12_05,A1_0216,567.6377693486181
1_12_05,A1_0217,567.6973186247425
1_12_05,A1_0218,567.755261168352
1_12_05,A1_0219,567.8115870512901
1_12_05,A1_0220,567.8662866224067
1_12_05,A1_0221,567.9193505092119
1_12_05,A1_0222,567.9707696194818
1_12_05,A1_0223,568.0205351428167
1_12_05,A1_0224,568.0686385521502
1_12_05,A1_0225,568.1150716052109
1_12_05,A1_0226,568.1598263459341
1_12_05,A1_0227,568.2028951058255
1_12_05,A1_0228,568.2442705052746
1_12_05,A1_0229,568.2839454548199
1_12_05,A1_0230,568.3219131563629
1_12_05,A1_0231,568.3581671043336
1_12_05,A1_0232,568.3927010868044
1_12_05,A1_0233,568.4255091865554
1_12_05,A1_0234,568.4565857820875
1_12_05,A1_0235,568.4859255485859
1_12_05,A1_0236,568.5135234588329
1_12_05,A1_0237,568.5393747840686
1_12_05,A1_0238,568.5634750948013
1_12_05,A1_0239,568.5858202615672
1_12_05,A1_0240,568.6064064556367
1_12_05,A1_0241,568.6252301496714
1_12_05,A1_0242,568.6422881183285
1_12_05,A1_0243,568.6575774388126
1_12_05,A1_0244,568.6710954913776
1_12_05,A1_0245,568.6828399597746
1_12_05,A1_0246,568.6928088316495
1_12_05,A1_0247,568.7010003988873
1_12_05,A1_0248,568.7074132579053
1_12_05,A1_0249,568.7120463098929
1_12_05,A1_0250,568.7148987610008
1_12_05,A1_0251,568.7159701224758
1_12_05,A1_0252,568.715260210746
1_12_05,A1_0253,568.7127691474509
1_12_05,A1_0254,568.7084973594215
1_12_05,A1_0255,568.7024455786064
1_12_05,A1_0256,568.6946148419476
1_12_05,A1_0257,568.685006491201
1_12_05,A1_0258,568.6736221727083
1_12_05,A1_0259,568.6604638371139
1_12_05,A1_0260,568.6455337390307
1_12_05,A1_0261,568.6288344366542
1_12_05,A1_0262,568.610368791324
1_12_05,A1_0263,568.5901399670333
1_12_05,A1_0264,568.5681514298869
1_12_05,A1_0265,568.5444069475077
1_12_05,A1_0266,568.5189105883902
1_12_05,A1_0267,568.4916667212045
1_12_05,A1_0268,568.462680014047
1_12_05,A1_0269,568.4319554336406
1_12_05,A1_0270,568.399498244484
1_12_05,A1_0271,568.3653140079496
1_12_05,A1_0272,568.3294085813302
1_12_05,A1_0273,568.291788116836
1_12_05,A1_0274,568.2524590605398
1_12_05,A1_0275,568.2114281512728
1_12_05,A1_0276,568.1687024194704
1_12_05,A1_0277,568.1242891859664
1_12_05,A1_0278,568.0781960607401
1_12_05,A1_0279,568.0304309416109
1_12_05,A1_0280,567.9810020128864
1_12_05,A1_0281,567.9299177439588
1_12_05,A1_0282,567.8771868878546
1_12_05,A1_0283,567.8228184797347
1_12_05,A1_0284,567.7668218353458
1_12_05,A1_0285,567.7092065494247
1_12_05,A1_0286,567.6499824940541
1_12_05,A1_0287,567.589159816971
1_12_05,A1_0288,567.5267489398278
1_12_05,A1_0289,567.4627605564073
1_12_05,A1_0290,567.3972056307894
1_12_05,A1_0291,567.3300953954731
1_12_05,A1_0292,567.261441349452
1_12_05,A1_0293,567.191255256243
1_12_05,A1_0294,567.1195491418722
1_12_05,A1_0295,567.0463352928132
1_12_05,A1_0296,566.9716262538818
1_12_05,A1_0297,566.8954348260875
1_12_05,A1_0298,566.8177740644392
1_12_05,A1_0299,566.7386572757084
1_12_05,A1_0300,566.6580980161498
1_12_05,A1_0301,566.5761100891776
1_12_05,A1_0302,566.4927075430012
1_12_05,A1_0303,566.4079046682174
1_12_05,A1_0304,566.3217159953623
1_12_05,A1_0305,566.2341562924213
1_12_05,A1_0306,566.1452405622986
1_12_05,A1_0307,566.054984040247
1_12_05,A1_0308,565.9634021912568
1_12_05,A1_0309,565.8705107074064
1_12_05,A1_0310,565.7763255051733
1_12_05,A1_0311,565.6808627227072
1_12_05,A1_0312,565.5841387170642
1_12_05,A1_0313,565.4861700614049
1_12_05,A1_0314,565.3869735421539
1_12_05,A1_0315,565.2865661561244
1_12_05,A1_0316,565.184965107605
1_12_05,A1_0317,565.0821878054121
1_12_05,A1_0318,564.9782518599076
1_12_05,A1_0319,564.8731750799806
1_12_05,A1_0320,564.7669754699964
1_12_05,A1_0321,564.6596712267115
1_12_05,A1_0322,564.5512807361554
1_12_05,A1_0323,564.4418225704809
1_12_05,A1_0324,564.331315484781
1_12_05,A1_0325,564.2197784138762
1_12_05,A1_0326,564.1072304690692
1_12_05,A1_0327,563.993690934871
1_12_05,A1_0328,563.8791792656962
1_12_05,A1_0329,563.7637150825299
1_12_05,A1_0330,563.6473181695654
1_12_05,A1_0331,563.5300084708148
1_12_05,A1_0332,563.4118060866906
1_12_05,A1_0333,563.2927312705632
1_12_05,A1_0334,563.1728044252891
1_12_05,A1_0335,563.052046099716
1_12_05,A1_0336,562.9304769851612
1_12_05,A1_0337,562.8081179118668
1_12_05,A1_0338,562.6849898454301
1_12_05,A1_0339,562.5611138832112
1_12_05,A1_0340,562.4365112507187
1_12_05,A1_0341,562.3112032979722
1_12_05,A1_0342,562.1852114958442
1_12_05,A1_0343,562.0585574323815
1_12_05,A1_0344,561.9312628091059
1_12_05,A1_0345,561.8033494372955
1_12_05,A1_0346,561.6748392342485
1_12_05,A1_0347,561.5457542195263
1_12_05,A1_0348,561.4161165111818
1_12_05,A1_0349,561.2859483219688
1_12_05,A1_0350,561.1552719555366
1_12_05,A1_0351,561.0241098026077
1_12_05,A1_0352,560.8924843371418
1_12_05,A1_0353,560.7604181124848
1_12_05,A1_0354,560.6279337575046
1_12_05,A1_0355,560.4950539727131
1_12_05,A1_0356,560.3618015263776
1_12_05,A1_0357,560.2281992506187
1_12_05,A1_0358,560.0942700374985
1_12_05,A1_0359,559.9600368350983
1_12_05,A1_0360,559.8255226435863
1_12_05,A1_0361,559.6907505112766
1_12_05,A1_0362,559.5557435306805
1_12_05,A1_0363,559.4205248345488
1_12_05,A1_0364,559.2851175919093
1_12_05,A1_0365,559.1495450040957
1_12_05,A1_0366,559.0138303007731
1_12_05,A1_0367,558.8779967359571
1_12_05,A1_0368,558.7420675840301
1_12_05,A1_0369,558.6060661357521
1_12_05,A1_0370,558.4700156942715
1_12_05,A1_0371,558.3339395711308
1_12_05,A1_0372,558.1978610822733
1_12_05,A1_0373,558.0618035440475
1_12_05,A1_0374,557.9257902692123
1_12_05,A1_0375,557.7898445629418
1_12_05,A1_0376,557.6539897188331
1_12_05,A1_0377,557.5182490149144
1_12_05,A1_0378,557.3826457096566
1_12_05,A1_0379,557.2472030379878
1_12_05,A1_0380,557.1119442073125
1_12_05,A1_0381,556.9768923935352
1_12_05,A1_0382,556.8420707370889
1_12_05,A1_0383,556.7075023389702
1_12_05,A1_0384,556.5732102567815
1_12_05,A1_0385,556.4392175007798
1_12_05,A1_0386,556.3055470299339
1_12_05,A1_0387,556.172221747991
1_12_05,A1_0388,556.0392644995516
1_12_05,A1_0389,555.906698066156
1_12_05,A1_0390,555.7745451623798
1_12_05,A1_0391,555.642828431943
1_12_05,A1_0392,555.5115704438292
1_12_05,A1_0393,555.3807936884189
1_12_05,A1_0394,555.250520573636
1_12_05,A1_0395,555.120773421108
1_12_05,A1_0396,554.9915744623414
1_12_05,A1_0397,554.8629458349129
1_12_05,A1_0398,554.7349095786757
1_12_05,A1_0399,554.6074876319828
1_12_05,A1_0400,554.4807018279291
1_12_05,A1_0401,554.3545738906095
1_12_05,A1_0402,554.2291254313964
1_12_05,A1_0403,554.1043779452377
1_12_05,A1_0404,553.980352806973
1_12_05,A1_0405,553.857071267671
1_12_05,A1_0406,553.7345544509892
1_12_05,A1_0407,553.6128233495531
1_12_05,A1_0408,553.4918988213603
1_12_05,A1_0409,553.3718015862064
1_12_05,A1_0410,553.2525522221342
1_12_05,A1_0411,553.1341711619083
1_12_05,A1_0412,553.016678689514
1_12_05,A1_0413,552.9000949366816
1_12_05,A1_0414,552.7844398794371
1_12_05,A1_0415,552.669733334679
1_12_05,A1_0416,552.5559949567831
1_12_05,A1_0417,552.4432442342353
1_12_05,A1_0418,552.3315004862911
1_12_05,A1_0419,552.2207828596668
1_12_05,A1_0420,552.1111103252574
1_12_05,A1_0421,552.0025016748873
1_12_05,A1_0422,551.8949755180896
1_12_05,A1_0423,551.7885502789177
1_12_05,A1_0424,551.6832441927883
1_12_05,A1_0425,551.5790753033574
1_12_05,A1_0426,551.4760614594277
1_12_05,A1_0427,551.3742203118912
1_12_05,A1_0428,551.2735693107043
1_12_05,A1_0429,551.1741257018977
1_12_05,A1_0430,551.0759065246219
1_12_05,A1_0431,550.9789286082275
1_12_05,A1_0432,550.8832085693809
1_12_05,A1_0433,550.7887628092183
1_12_05,A1_0434,550.6956075105343
1_12_05,A1_0435,550.6037586350097
1_12_05,A1_0436,550.5132319204766
1_12_05,A1_0437,550.4240428782216
1_12_05,A1_0438,550.3362067903279
1_12_05,A1_0439,550.2497387070568
1_12_05,A1_0440,550.1646534442693
1_12_05,A1_0441,550.0809655808873
1_12_05,A1_0442,549.9986894563954
1_12_05,A1_0443,549.9178391683836
1_12_05,A1_0444,549.8384285701329
1_12_05,A1_0445,549.7604712682404
1_12_05,A1_0446,549.6839806202884
1_12_05,A1_0447,549.6089697325556
1_12_05,A1_0448,549.5354514577716
1_12_05,A1_0449,549.4634383929143
1_12_05,A1_0450,549.3929428770516
1_12_05,A1_0451,549.3239769892272
1_12_05,A1_0452,549.2565525463909
1_12_05,A1_0453,549.190681101374
1_12_05,A1_0454,549.1263739409094
1_12_05,A1_0455,549.063642083698
1_12_05,A1_0456,549.0024962785208
1_12_05,A1_0457,548.9429470023964
1_12_05,A1_0458,548.8850044587869
1_12_05,A1_0459,548.8286785758488
1_12_05,A1_0460,548.7739790047322
1_12_05,A1_0461,548.720915117927
1_12_05,A1_0462,548.6694960076571
1_12_05,A1_0463,548.6197304843222
1_12_05,A1_0464,548.5716270749887
1_12_05,A1_0465,548.525194021928
1_12_05,A1_0466,548.4804392812048
1_12_05,A1_0467,548.4373705213134
1_12_05,A1_0468,548.3959951218643
1_12_05,A1_0469,548.356320172319
1_12_05,A1_0470,548.318352470776
1_12_05,A1_0471,548.2820985228053
1_12_05,A1_0472,548.2475645403345
1_12_05,A1_0473,548.2147564405835
1_12_05,A1_0474,548.1836798450514
1_12_05,A1_0475,548.154340078553
1_12_05,A1_0476,548.126742168306
1_12_05,A1_0477,548.1008908430703
1_12_05,A1_0478,548.0767905323376
1_12_05,A1_0479,548.0544453655717
1_12_05,A1_0480,548.0338591715023
1_14_01,A1_0000,165.2121350142397
1_14_01,A1_0001,165.5562238298157
1_14_01,A1_0002,165.9013866280805
1_14_01,A1_0003,166.2475642671655
1_14_01,A1_0004,166.5946974313144
1_14_01,A1_0005,166.9427266410465
1_14_01,A1_0006,167.2915922633485
1_14_01,A1_0007,167.6412345218919
1_14_01,A1_0008,167.9915935072756
1_14_01,A1_0009,168.3426091872913
1_14_01,A1_0010,168.6942214172091
1_14_01,A1_0011,169.0463699500835
1_14_01,A1_0012,169.3989944470763
1_14_01,A1_0013,169.7520344877954
1_14_01,A1_0014,170.1054295806471
1_14_01,A1_0015,170.4591191732015
1_14_01,A1_0016,170.8130426625678
1_14_01,A1_0017,171.1671394057781
1_14_01,A1_0018,171.5213487301784
1_14_01,A1_0019,171.8756099438243
1_14_01,A1_0020,172.2298623458807
1_14_01,A1_0021,172.5840452370221
1_14_01,A1_0022,172.9380979298335
1_14_01,A1_0023,173.2919597592087
1_14_01,A1_0024,173.6455700927448
1_14_01,A1_0025,173.9988683411317
1_14_01,A1_0026,174.3517939685331
1_14_01,A1_0027,174.7042865029599
1_14_01,A1_0028,175.0562855466308
1_14_01,A1_0029,175.4077307863217
1_14_01,A1_0030,175.7585620037001
1_14_01,A1_0031,176.108719085643
1_14_01,A1_0032,176.458142034537
1_14_01,A1_0033,176.8067709785587
1_14_01,A1_0034,177.1545461819332
1_14_01,A1_0035,177.5014080551698
1_14_01,A1_0036,177.8472971652722
1_14_01,A1_0037,178.1921542459219
1_14_01,A1_0038,178.5359202076336
1_14_01,A1_0039,178.8785361478794
1_14_01,A1_0040,179.2199433611817
1_14_01,A1_0041,179.5600833491722
1_14_01,A1_0042,179.8988978306149
1_14_01,A1_0043,180.2363287513927
1_14_01,A1_0044,180.5723182944543
1_14_01,A1_0045,180.9068088897213
1_14_01,A1_0046,181.239743223952
1_14_01,A1_0047,181.5710642505624
1_14_01,A1_0048,181.9007151994001
1_14_01,A1_0049,182.2286395864721
1_14_01,A1_0050,182.5547812236229
1_14_01,A1_0051,182.8790842281618
1_14_01,A1_0052,183.2014930324385
1_14_01,A1_0053,183.5219523933643
1_14_01,A1_0054,183.8404074018774
1_14_01,A1_0055,184.1568034923514
1_14_01,A1_0056,184.4710864519451
1_14_01,A1_0057,184.7832024298912
1_14_01,A1_0058,185.0930979467238
1_14_01,A1_0059,185.4007199034414
1_14_01,A1_0060,185.7060155906053
1_14_01,A1_0061,186.0089326973712
1_14_01,A1_0062,186.3094193204523
1_14_01,A1_0063,186.6074239730126
1_14_01,A1_0064,186.902895593489
1_14_01,A1_0065,187.1957835543405
1_14_01,A1_0066,187.4860376707227
1_14_01,A1_0067,187.7736082090871
1_14_01,A1_0068,188.0584458957023
1_14_01,A1_0069,188.3405019250971
1_14_01,A1_0070,188.6197279684228
1_14_01,A1_0071,188.8960761817345
1_14_01,A1_0072,189.1694992141883
1_14_01,A1_0073,189.4399502161553
1_14_01,A1_0074,189.7073828472485
1_14_01,A1_0075,189.9717512842634
1_14_01,A1_0076,190.2330102290292
1_14_01,A1_0077,190.4911149161708
1_14_01,A1_0078,190.7460211207788
1_14_01,A1_0079,190.9976851659871
1_14_01,A1_0080,191.2460639304573
1_14_01,A1_0081,191.4911148557667
1_14_01,A1_0082,191.7327959537008
1_14_01,A1_0083,191.9710658134476
1_14_01,A1_0084,192.2058836086933
1_14_01,A1_0085,192.4372091046175
1_14_01,A1_0086,192.6650026647874
1_14_01,A1_0087,192.8892252579491
1_14_01,A1_0088,193.1098384647155
1_14_01,A1_0089,193.3268044841494
1_14_01,A1_0090,193.5400861402404
1_14_01,A1_0091,193.7496468882745
1_14_01,A1_0092,193.9554508210966
1_14_01,A1_0093,194.1574626752621
1_14_01,A1_0094,194.3556478370798
1_14_01,A1_0095,194.5499723485426
1_14_01,A1_0096,194.7404029131456
1_14_01,A1_0097,194.9269069015921
1_14_01,A1_0098,195.1094523573837
1_14_01,A1_0099,195.2880080022964
1_14_01,A1_0100,195.4625432417396
1_14_01,A1_0101,195.6330281699984
1_14_01,A1_0102,195.7994335753582
1_14_01,A1_0103,195.9617309451094
1_14_01,A1_0104,196.1198924704331
1_14_01,A1_0105,196.2738910511663
1_14_01,A1_0106,196.4237003004448
1_14_01,A1_0107,196.5692945492252
1_14_01,A1_0108,196.7106488506822
1_14_01,A1_0109,196.8477389844842
1_14_01,A1_0110,196.9805414609424
1_14_01,A1_0111,197.1090335250361
1_14_01,A1_0112,197.2331931603116
1_14_01,A1_0113,197.3529990926547
1_14_01,A1_0114,197.4684307939355
1_14_01,A1_0115,197.5794684855263
1_14_01,A1_0116,197.6860931416902
1_14_01,A1_0117,197.7882864928414
1_14_01,A1_0118,197.8860310286751
1_14_01,A1_0119,197.9793100011685
1_14_01,A1_0120,198.0681074274497
1_14_01,A1_0121,198.1524080925369
1_14_01,A1_0122,198.232197551945
1_14_01,A1_0123,198.3074621341611
1_14_01,A1_0124,198.3781889429863
1_14_01,A1_0125,198.4443658597461
1_14_01,A1_0126,198.5059815453666
1_14_01,A1_0127,198.563025442317
1_14_01,A1_0128,198.6154877764195
1_14_01,A1_0129,198.6633595585231
1_14_01,A1_0130,198.7066325860443
1_14_01,A1_0131,198.7452994443727
1_14_01,A1_0132,198.7793535081412
1_14_01,A1_0133,198.8087889423613
1_14_01,A1_0134,198.8336007034228
1_14_01,A1_0135,198.8537845399582
1_14_01,A1_0136,198.869336993571
1_14_01,A1_0137,198.8802553994284
1_14_01,A1_0138,198.8865378867177
1_14_01,A1_0139,198.8881833789672
1_14_01,A1_0140,198.88519159423
1_14_01,A1_0141,198.8775630451332
1_14_01,A1_0142,198.8652990387894
1_14_01,A1_0143,198.8484016765729
1_14_01,A1_0144,198.8268738537598
1_14_01,A1_0145,198.8007192590317
1_14_01,A1_0146,198.7699423738436
1_14_01,A1_0147,198.7345484716566
1_14_01,A1_0148,198.6945436170334
1_14_01,A1_0149,198.6499346646001
1_14_01,A1_0150,198.6007292578709
1_14_01,A1_0151,198.546935827939
1_14_01,A1_0152,198.4885635920316
1_14_01,A1_0153,198.4256225519309
1_14_01,A1_0154,198.3581234922601
1_14_01,A1_0155,198.2860779786357
1_14_01,A1_0156,198.2094983556853
1_14_01,A1_0157,198.1283977449333
1_14_01,A1_0158,198.0427900425517
1_14_01,A1_0159,197.9526899169797
1_14_01,A1_0160,197.8581128064098
1_14_01,A1_0161,197.7590749161433
1_14_01,A1_0162,197.6555932158126
1_14_01,A1_0163,197.5476854364744
1_14_01,A1_0164,197.4353700675712
1_14_01,A1_0165,197.3186663537633
1_14_01,A1_0166,197.1975942916312
1_14_01,A1_0167,197.0721746262495
1_14_01,A1_0168,196.9424288476322
1_14_01,A1_0169,196.8083791870504
1_14_01,A1_0170,196.6700486132236
1_14_01,A1_0171,196.5274608283833
1_14_01,A1_0172,196.3806402642125
1_14_01,A1_0173,196.229612077659
1_14_01,A1_0174,196.0744021466251
1_14_01,A1_0175,195.9150370655333
1_14_01,A1_0176,195.7515441407701
1_14_01,A1_0177,195.5839513860062
1_14_01,A1_0178,195.4122875173976
1_14_01,A1_0179,195.2365819486644
1_14_01,A1_0180,195.0568647860512
1_14_01,A1_0181,194.8731668231686
1_14_01,A1_0182,194.685519535717
1_14_01,A1_0183,194.493955076093
1_14_01,A1_0184,194.2985062678806
1_14_01,A1_0185,194.0992066002269
1_14_01,A1_0186,193.896090222104
1_14_01,A1_0187,193.6891919364576
1_14_01,A1_0188,193.4785471942438
1_14_01,A1_0189,193.2641920883548
1_14_01,A1_0190,193.0461633474346
1_14_01,A1_0191,192.8244983295854
1_14_01,A1_0192,192.5992350159669
1_14_01,A1_0193,192.3704120042883
1_14_01,A1_0194,192.1380685021946
1_14_01,A1_0195,191.9022443205488
1_14_01,A1_0196,191.6629798666104
1_14_01,A1_0197,191.4203161371118
1_14_01,A1_0198,191.1742947112339
1_14_01,A1_0199,190.9249577434814
1_14_01,A1_0200,190.6723479564602
1_14_01,A1_0201,190.4165086335569
1_14_01,A1_0202,190.1574836115224
1_14_01,A1_0203,189.8953172729607
1_14_01,A1_0204,189.6300545387243
1_14_01,A1_0205,189.3617408602172
1_14_01,A1_0206,189.0904222116068
1_14_01,A1_0207,188.8161450819469
1_14_01,A1_0208,188.5389564672117
1_14_01,A1_0209,188.2589038622432
1_14_01,A1_0210,187.9760352526138
1_14_01,A1_0211,187.6903991064033
1_14_01,A1_0212,187.402044365895
1_14_01,A1_0213,187.1110204391893
1_14_01,A1_0214,186.8173771917377
1_14_01,A1_0215,186.5211649377991
1_14_01,A1_0216,186.2224344318182
1_14_01,A1_0217,185.9212368597295
1_14_01,A1_0218,185.6176238301862
1_14_01,A1_0219,185.311647365718
1_14_01,A1_0220,185.003359893817
1_14_01,A1_0221,184.6928142379543
1_14_01,A1_0222,184.3800636085294
1_14_01,A1_0223,184.0651615937527
1_14_01,A1_0224,183.7481621504631
1_14_01,A1_0225,183.4291195948835
1_14_01,A1_0226,183.1080885933132
1_14_01,A1_0227,182.7851241527618
1_14_01,A1_0228,182.4602816115234
1_14_01,A1_0229,182.1336166296953
1_14_01,A1_0230,181.8051851796403
1_14_01,A1_0231,181.4750435363968
1_14_01,A1_0232,181.1432482680356
1_14_01,A1_0233,180.809856225968
1_14_01,A1_0234,180.474924535204
1_14_01,A1_0235,180.1385105845646
1_14_01,A1_0236,179.8006720168484
1_14_01,A1_0237,179.4614667189547
1_14_01,A1_0238,179.1209528119653
1_14_01,A1_0239,178.7791886411849
1_14_01,A1_0240,178.4362327661449
1_14_01,A1_0241,178.0921439505689
1_14_01,A1_0242,177.7469811523041
1_14_01,A1_0243,177.4008035132191
1_14_01,A1_0244,177.0536703490702
1_14_01,A1_0245,176.7056411393381
1_14_01,A1_0246,176.3567755170361
1_14_01,A1_0247,176.0071332584928
1_14_01,A1_0248,175.656774273109
1_14_01,A1_0249,175.3057585930933
1_14_01,A1_0250,174.9541463631756
1_14_01,A1_0251,174.6019978303011
1_14_01,A1_0252,174.2493733333083
1_14_01,A1_0253,173.8963332925892
1_14_01,A1_0254,173.5429381997375
1_14_01,A1_0255,173.1892486071831
1_14_01,A1_0256,172.8353251178168
1_14_01,A1_0257,172.4812283746065
1_14_01,A1_0258,172.1270190502062
1_14_01,A1_0259,171.7727578365603
1_14_01,A1_0260,171.418505434504
1_14_01,A1_0261,171.0643225433626
1_14_01,A1_0262,170.7102698505511
1_14_01,A1_0263,170.356408021176
1_14_01,A1_0264,170.0027976876398
1_14_01,A1_0265,169.649499439253
1_14_01,A1_0266,169.2965738118515
1_14_01,A1_0267,168.9440812774247
1_14_01,A1_0268,168.5920822337539
1_14_01,A1_0269,168.2406369940629
1_14_01,A1_0270,167.8898057766845
1_14_01,A1_0271,167.5396486947416
1_14_01,A1_0272,167.1902257458476
1_14_01,A1_0273,166.8415968018259
1_14_01,A1_0274,166.4938215984514
1_14_01,A1_0275,166.1469597252148
1_14_01,A1_0276,165.8010706151125
1_14_01,A1_0277,165.4562135344627
1_14_01,A1_0278,165.112447572751
1_14_01,A1_0279,164.7698316325052
1_14_01,A1_0280,164.4284244192029
1_14_01,A1_0281,164.0882844312124
1_14_01,A1_0282,163.7494699497697
1_14_01,A1_0283,163.4120390289919
1_14_01,A1_0284,163.0760494859303
1_14_01,A1_0285,162.7415588906633
1_14_01,A1_0286,162.4086245564326
1_14_01,A1_0287,162.0773035298222
1_14_01,A1_0288,161.7476525809845
1_14_01,A1_0289,161.4197281939125
1_14_01,A1_0290,161.0935865567618
1_14_01,A1_0291,160.7692835522229
1_14_01,A1_0292,160.4468747479461
1_14_01,A1_0293,160.1264153870203
1_14_01,A1_0294,159.8079603785072
1_14_01,A1_0295,159.4915642880332
1_14_01,A1_0296,159.1772813284395
1_14_01,A1_0297,158.8651653504934
1_14_01,A1_0298,158.5552698336608
1_14_01,A1_0299,158.2476478769432
1_14_01,A1_0300,157.9423521897793
1_14_01,A1_0301,157.6394350830134
1_14_01,A1_0302,157.3389484599323
1_14_01,A1_0303,157.0409438073721
1_14_01,A1_0304,156.7454721868956
1_14_01,A1_0305,156.4525842260441
1_14_01,A1_0306,156.1623301096619
1_14_01,A1_0307,155.8747595712975
1_14_01,A1_0308,155.5899218846823
1_14_01,A1_0309,155.3078658552875
1_14_01,A1_0310,155.0286398119618
1_14_01,A1_0311,154.7522915986501
1_14_01,A1_0312,154.4788685661963
1_14_01,A1_0313,154.2084175642294
1_14_01,A1_0314,153.9409849331361
1_14_01,A1_0315,153.6766164961212
1_14_01,A1_0316,153.4153575513554
1_14_01,A1_0317,153.1572528642137
1_14_01,A1_0318,152.9023466596058
1_14_01,A1_0319,152.6506826143975
1_14_01,A1_0320,152.4023038499273
1_14_01,A1_0321,152.1572529246179
1_14_01,A1_0322,151.9155718266838
1_14_01,A1_0323,151.677301966937
1_14_01,A1_0324,151.4424841716913
1_14_01,A1_0325,151.2111586757671
1_14_01,A1_0326,150.9833651155972
1_14_01,A1_0327,150.7591425224356
1_14_01,A1_0328,150.5385293156691
1_14_01,A1_0329,150.3215632962352
1_14_01,A1_0330,150.1082816401442
1_14_01,A1_0331,149.8987208921101
1_14_01,A1_0332,149.692916959288
1_14_01,A1_0333,149.4909051051225
1_14_01,A1_0334,149.2927199433048
1_14_01,A1_0335,149.0983954318421
1_14_01,A1_0336,148.907964867239
1_14_01,A1_0337,148.7214608787925
1_14_01,A1_0338,148.5389154230009
1_14_01,A1_0339,148.3603597780882
1_14_01,A1_0340,148.1858245386451
1_14_01,A1_0341,148.0153396103862
1_14_01,A1_0342,147.8489342050264
1_14_01,A1_0343,147.6866368352752
1_14_01,A1_0344,147.5284753099515
1_14_01,A1_0345,147.3744767292183
1_14_01,A1_0346,147.2246674799398
1_14_01,A1_0347,147.0790732311594
1_14_01,A1_0348,146.9377189297024
1_14_01,A1_0349,146.8006287959004
1_14_01,A1_0350,146.6678263194422
1_14_01,A1_0351,146.5393342553485
1_14_01,A1_0352,146.415174620073
1_14_01,A1_0353,146.2953686877299
1_14_01,A1_0354,146.1799369864491
1_14_01,A1_0355,146.0688992948583
1_14_01,A1_0356,145.9622746386944
1_14_01,A1_0357,145.8600812875432
1_14_01,A1_0358,145.7623367517095
1_14_01,A1_0359,145.6690577792161
1_14_01,A1_0360,145.5802603529349
1_14_01,A1_0361,145.4959596878477
1_14_01,A1_0362,145.4161702284396
1_14_01,A1_0363,145.3409056462235
1_14_01,A1_0364,145.2701788373983
1_14_01,A1_0365,145.2040019206385
1_14_01,A1_0366,145.142386235018
1_14_01,A1_0367,145.0853423380676
1_14_01,A1_0368,145.0328800039651
1_14_01,A1_0369,144.9850082218615
1_14_01,A1_0370,144.9417351943403
1_14_01,A1_0371,144.9030683360119
1_14_01,A1_0372,144.8690142722434
1_14_01,A1_0373,144.8395788380233
1_14_01,A1_0374,144.8147670769618
1_14_01,A1_0375,144.7945832404264
1_14_01,A1_0376,144.7790307868136
1_14_01,A1_0377,144.7681123809562
1_14_01,A1_0378,144.7618298936669
1_14_01,A1_0379,144.7601844014174
1_14_01,A1_0380,144.7631761861546
1_14_01,A1_0381,144.7708047352514
1_14_01,A1_0382,144.7830687415952
1_14_01,A1_0383,144.7999661038117
1_14_01,A1_0384,144.8214939266248
1_14_01,A1_0385,144.8476485213529
1_14_01,A1_0386,144.878425406541
1_14_01,A1_0387,144.913819308728
1_14_01,A1_0388,144.9538241633512
1_14_01,A1_0389,144.9984331157845
1_14_01,A1_0390,145.0476385225137
1_14_01,A1_0391,145.1014319524457
1_14_01,A1_0392,145.159804188353
1_14_01,A1_0393,145.2227452284537
1_14_01,A1_0394,145.2902442881245
1_14_01,A1_0395,145.3622898017489
1_14_01,A1_0396,145.4388694246993
1_14_01,A1_0397,145.5199700354513
1_14_01,A1_0398,145.6055777378329
1_14_01,A1_0399,145.6956778634049
1_14_01,A1_0400,145.7902549739748
1_14_01,A1_0401,145.8892928642413
1_14_01,A1_0402,145.992774564572
1_14_01,A1_0403,146.1006823439102
1_14_01,A1_0404,146.2129977128134
1_14_01,A1_0405,146.3297014266213
1_14_01,A1_0406,146.4507734887534
1_14_01,A1_0407,146.5761931541351
1_14_01,A1_0408,146.7059389327524
1_14_01,A1_0409,146.8399885933342
1_14_01,A1_0410,146.978319167161
1_14_01,A1_0411,147.1209069520013
1_14_01,A1_0412,147.2677275161721
1_14_01,A1_0413,147.4187557027256
1_14_01,A1_0414,147.5739656337595
1_14_01,A1_0415,147.7333307148513
1_14_01,A1_0416,147.8968236396146
1_14_01,A1_0417,148.0644163943784
1_14_01,A1_0418,148.236080262987
1_14_01,A1_0419,148.4117858317202
1_14_01,A1_0420,148.5915029943334
1_14_01,A1_0421,148.775200957216
1_14_01,A1_0422,148.9628482446676
1_14_01,A1_0423,149.1544127042916
1_14_01,A1_0424,149.349861512504
1_14_01,A1_0425,149.5491611801577
